municipio,municipio_chave,mes,indice_2026,base_icms,repasse_calculado,fundeb_calculado,liquido_calculado,repasse_sefaz,fundeb_sefaz,repasse_liquido_sefaz,diferenca,erro_absoluto,erro_percentual
GUAIUBA,GUAIUBA,Junho,0.2049174,1934205596.72,990880.9548632773,198176.19097265546,792704.7638906218,1047405.1,209479.91,837925.19,56524.14513672271,56524.14513672271,5.396588687292311
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Janeiro,0.2611594,1923303904.52,1255722.2343052512,251144.44686105024,1004577.787444201,1255721.59,251143.06,1004578.53,-0.6443052510730922,0.6443052510730922,5.1309562263167916e-05
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Fevereiro,0.2611594,1670684530.04,1090787.423636321,218157.4847272642,872629.9389090568,1090786.7,218156.4,872630.3,-0.7236363210249692,0.7236363210249692,6.634077230910216e-05
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Março,0.2611594,1678479898.09,1095877.007743114,219175.4015486228,876701.6061944911,1095876.05,219174.12,876701.93,-0.9577431138604879,0.9577431138604879,8.739520439930117e-05
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Abril,0.2611594,1853353143.2,1210051.4871655654,242010.2974331131,968041.1897324524,1210050.11,242008.18,968041.93,-1.3771655652672052,1.3771655652672052,0.00011381062270778232
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Maio,0.2611594,1854938665.46,1211086.6722708358,242217.33445416717,968869.3378166687,1211085.48,242215.77,968869.71,-1.1922708358615637,1.1922708358615637,9.844646439502879e-05
GUARACIABA DO NORTE,GUARACIABA DO NORTE,Junho,0.2611594,1934205596.72,1262839.932790093,252567.9865580186,1010271.9462320744,1372599.21,274518.51,1098080.7,109759.27720990707,109759.27720990707,7.996454930926783
GUARAMIRANGA,GUARAMIRANGA,Janeiro,0.1792553,1923303904.52,861906.04598976,172381.209197952,689524.836791808,861905.32,172378.6,689526.72,-0.7259897600160912,0.7259897600160912,8.423080159385618e-05
GUARAMIRANGA,GUARAMIRANGA,Fevereiro,0.1792553,1670684530.04,748697.6415941981,149739.5283188396,598958.1132753585,748696.74,149738.75,598957.99,-0.9015941980760545,0.9015941980760545,0.0001204218143217846
GUARAMIRANGA,GUARAMIRANGA,Março,0.1792553,1678479898.09,752191.0441902309,150438.20883804618,601752.8353521847,752189.62,150436.3,601753.32,-1.4241902309004217,1.4241902309004217,0.00018933925609082743
GUARAMIRANGA,GUARAMIRANGA,Abril,0.1792553,1853353143.2,830558.4342256475,166111.6868451295,664446.747380518,830557.36,166110.23,664447.13,-1.074225647491403,1.074225647491403,0.00012933792405275934
GUARAMIRANGA,GUARAMIRANGA,Maio,0.1792553,1854938665.46,831268.9673965799,166253.793479316,665015.173917264,831267.99,166251.99,665016.0,-0.9773965799249709,0.9773965799249709,0.00011757899879255195
GUARAMIRANGA,GUARAMIRANGA,Junho,0.1792553,1934205596.72,866791.5112543066,173358.30225086134,693433.2090034453,847126.62,169423.76,677702.86,-19664.891254306654,19664.891254306654,2.3213638658063482
HIDROLANDIA,HIDROLANDIA,Janeiro,0.2202451,1923303904.52,1058995.6519534944,211799.1303906989,847196.5215627956,1058994.69,211797.85,847196.84,-0.9619534944649786,0.9619534944649786,9.083647949783191e-05
HIDROLANDIA,HIDROLANDIA,Fevereiro,0.2202451,1670684530.04,919900.2034677819,183980.0406935564,735920.1627742256,919899.42,183978.78,735920.64,-0.7834677818464115,0.7834677818464115,8.516885268243907e-05
HIDROLANDIA,HIDROLANDIA,Março,0.2202451,1678479898.09,924192.4325070545,184838.48650141092,739353.9460056437,924191.36,184836.67,739354.69,-1.0725070545449853,1.0725070545449853,0.00011604815852692946
HIDROLANDIA,HIDROLANDIA,Abril,0.2202451,1853353143.2,1020479.8708984958,204095.97417969917,816383.8967187967,1020478.47,204093.89,816384.58,-1.4008984958054498,1.4008984958054498,0.00013727859401143955
HIDROLANDIA,HIDROLANDIA,Maio,0.2202451,1854938665.46,1021352.8796702606,204270.57593405212,817082.3037362085,1021351.79,204268.52,817083.27,-1.0896702605532482,1.0896702605532482,0.00010668902441080052
HIDROLANDIA,HIDROLANDIA,Junho,0.2202451,1934205596.72,1064998.26267539,212999.65253507803,851998.6101403121,1090114.37,218021.25,872093.12,25116.10732461,25116.10732461,2.303988280111379
HORIZONTE,HORIZONTE,Janeiro,1.6748131,1923303904.52,8052936.436428113,1610587.2872856227,6442349.149142491,8052935.79,1610587.41,6442348.38,-0.6464281128719449,0.6464281128719449,8.027235404939754e-06
HORIZONTE,HORIZONTE,Fevereiro,1.6748131,1670684530.04,6995210.842195839,1399042.1684391678,5596168.673756671,6995210.74,1399042.3,5596168.44,-0.10219583846628666,0.10219583846628666,1.460940095512929e-06
HORIZONTE,HORIZONTE,Março,1.6748131,1678479898.09,7027850.303519492,1405570.0607038985,5622280.242815594,7027850.05,1405570.83,5622279.22,-0.25351949222385883,0.25351949222385883,3.607354886916787e-06
HORIZONTE,HORIZONTE,Abril,1.6748131,1853353143.2,7760050.30789384,1552010.061578768,6208040.246315072,7760049.99,1552009.96,6208040.03,-0.31789383944123983,0.31789383944123983,4.096543705915479e-06
HORIZONTE,HORIZONTE,Maio,1.6748131,1854938665.46,7766688.941522313,1553337.7883044628,6213351.153217851,7766688.55,1553338.27,6213350.28,-0.39152231346815825,0.39152231346815825,5.041045626429274e-06
HORIZONTE,HORIZONTE,Junho,1.6748131,1934205596.72,8098582.178699932,1619716.4357399866,6478865.742959946,7791860.51,1558373.0,6233487.51,-306721.6686999323,306721.6686999323,3.936436853640907
IBARETAMA,IBARETAMA,Janeiro,0.214351,1923303904.52,1030655.2880944163,206131.05761888326,824524.230475533,1030654.44,206129.83,824524.61,-0.8480944163165987,0.8480944163165987,8.228698033034222e-05
IBARETAMA,IBARETAMA,Fevereiro,0.214351,1670684530.04,895282.2492465101,179056.44984930204,716225.7993972081,895281.29,179055.2,716226.09,-0.9592465100577101,0.9592465100577101,0.00010714470644837334
IBARETAMA,IBARETAMA,Março,0.214351,1678479898.09,899459.611588724,179891.92231774481,719567.6892709793,899458.6,179890.25,719568.35,-1.0115887239808217,1.0115887239808217,0.0001124664018978552
IBARETAMA,IBARETAMA,Abril,0.214351,1853353143.2,993170.248995158,198634.0497990316,794536.1991961264,993169.24,198632.21,794537.03,-1.0089951580157503,1.0089951580157503,0.00010159347645681721
IBARETAMA,IBARETAMA,Maio,0.214351,1854938665.46,994019.8947000412,198803.97894000824,795215.915760033,994019.37,198802.36,795217.01,-0.5247000411618501,0.5247000411618501,5.278569583225024e-05
IBARETAMA,IBARETAMA,Junho,0.214351,1934205596.72,1036497.2596563218,207299.45193126437,829197.8077250575,1028213.81,205641.07,822572.74,-8283.449656321784,8283.449656321784,0.8056154834490877
IBIAPINA,IBIAPINA,Janeiro,0.22129,1923303904.52,1064019.802578077,212803.9605156154,851215.8420624617,1064018.62,212801.82,851216.8,-1.1825780768413097,1.1825780768413097,0.00011114261109841383
IBIAPINA,IBIAPINA,Fevereiro,0.22129,1670684530.04,924264.4491313789,184852.8898262758,739411.5593051031,924264.05,184851.63,739412.42,-0.3991313788574189,0.3991313788574189,4.3183696137204396e-05
IBIAPINA,IBIAPINA,Março,0.22129,1678479898.09,928577.0416208401,185715.40832416803,742861.6332966721,928575.67,185713.29,742862.38,-1.3716208400437608,1.3716208400437608,0.00014771233883866037
IBIAPINA,IBIAPINA,Abril,0.22129,1853353143.2,1025321.29264682,205064.25852936401,820257.0341174561,1025320.22,205062.63,820257.59,-1.072646819986403,1.072646819986403,0.00010461578724999717
IBIAPINA,IBIAPINA,Maio,0.22129,1854938665.46,1026198.4431991085,205239.68863982172,820958.7545592869,1026197.86,205238.04,820959.82,-0.5831991084851325,0.5831991084851325,5.6831058728297526e-05
IBIAPINA,IBIAPINA,Junho,0.22129,1934205596.72,1070050.891245422,214010.1782490844,856040.7129963376,1119554.4,223909.51,895644.89,49503.50875457795,49503.50875457795,4.421715349837217
IBICUITINGA,IBICUITINGA,Janeiro,0.253066,1923303904.52,1216807.064753146,243361.4129506292,973445.6518025168,1216805.28,243359.67,973445.61,-1.7847531458828598,1.7847531458828598,0.00014667532884824922
IBICUITINGA,IBICUITINGA,Fevereiro,0.253066,1670684530.04,1056983.6281977566,211396.72563955133,845586.9025582053,1056983.07,211395.33,845587.74,-0.558197756530717,0.558197756530717,5.281047278559693e-05
IBICUITINGA,IBICUITINGA,Março,0.253066,1678479898.09,1061915.4847251098,212383.09694502197,849532.3877800879,1061915.16,212381.03,849534.13,-0.3247251098509878,0.3247251098509878,3.0579195220359016e-05
IBICUITINGA,IBICUITINGA,Abril,0.253066,1853353143.2,1172551.6663426282,234510.33326852566,938041.3330741026,1172550.47,234508.15,938042.32,-1.196342628216371,1.196342628216371,0.00010202909459550779
IBICUITINGA,IBICUITINGA,Maio,0.253066,1854938665.46,1173554.770783251,234710.9541566502,938843.8166266008,1173553.92,234709.31,938844.61,-0.8507832509931177,0.8507832509931177,7.249630685849677e-05
IBICUITINGA,IBICUITINGA,Junho,0.253066,1934205596.72,1223704.1838488588,244740.83676977176,978963.347079087,1200758.54,240150.27,960608.27,-22945.643848858774,22945.643848858774,1.9109290572989615
ICAPUI,ICAPUI,Janeiro,0.791757,1923303904.52,3806973.3238276043,761394.664765521,3045578.659062084,3806973.09,761393.69,3045579.4,-0.23382760444656014,0.23382760444656014,6.14208713638583e-06
ICAPUI,ICAPUI,Fevereiro,0.791757,1670684530.04,3306940.428627201,661388.0857254402,2645552.3429017607,3306939.4,661386.61,2645552.79,-1.0286272009834647,1.0286272009834647,3.110511190448379e-05
ICAPUI,ICAPUI,Março,0.791757,1678479898.09,3322370.5216801106,664474.1043360222,2657896.4173440887,3322370.28,664473.76,2657896.52,-0.24168011080473661,0.24168011080473661,7.27432797781759e-06
ICAPUI,ICAPUI,Abril,0.791757,1853353143.2,3668513.3115015063,733702.6623003013,2934810.649201205,3668512.59,733701.19,2934811.4,-0.7215015063993633,0.7215015063993633,1.9667412573861803e-05
ICAPUI,ICAPUI,Maio,0.791757,1854938665.46,3671651.6823715335,734330.3364743068,2937321.345897227,3671651.65,734329.51,2937322.14,-0.03237153356894851,0.03237153356894851,8.816613517501997e-07
ICAPUI,ICAPUI,Junho,0.791757,1934205596.72,3828552.051605593,765710.4103211187,3062841.6412844746,3650171.48,730033.35,2920138.13,-178380.57160559297,178380.57160559297,4.886909357080204
ICO,ICO,Janeiro,0.2952188,1923303904.52,1419488.6768192726,283897.7353638545,1135590.941455418,1419488.04,283896.83,1135591.21,-0.6368192725349218,0.6368192725349218,4.4862602191063316e-05
ICO,ICO,Fevereiro,0.2952188,1670684530.04,1233043.705342432,246608.74106848642,986434.9642739457,1233042.8,246607.06,986435.74,-0.9053424319718033,0.9053424319718033,7.342343931385052e-05
ICO,ICO,Março,0.2952188,1678479898.09,1238797.0533456302,247759.41066912605,991037.6426765042,1238795.43,247757.92,991037.51,-1.6233456302434206,1.6233456302434206,0.00013104226823337737
ICO,ICO,Abril,0.2952188,1853353143.2,1367861.7272793306,273572.34545586613,1094289.3818234645,1367860.71,273570.9,1094289.81,-1.0172793306410313,1.0172793306410313,7.437009654594372e-05
ICO,ICO,Maio,0.2952188,1854938665.46,1369031.9172267567,273806.3834453513,1095225.5337814053,1369031.33,273804.96,1095226.37,-0.5872267566155642,0.5872267566155642,4.289359518277527e-05
ICO,ICO,Junho,0.2952188,1934205596.72,1427534.638042406,285506.9276084812,1142027.7104339248,1588569.51,317712.69,1270856.82,161034.87195759406,161034.87195759406,10.137099506435451
IGUATU,IGUATU,Janeiro,0.691307,1923303904.52,3323983.6308050193,664796.7261610039,2659186.9046440157,3323982.78,664795.53,2659187.25,-0.8508050194941461,0.8508050194941461,2.559595147764713e-05
IGUATU,IGUATU,Fevereiro,0.691307,1670684530.04,2887389.776020906,577477.9552041813,2309911.820816725,2887389.53,577476.93,2309912.6,-0.24602090613916516,0.24602090613916516,8.52053052014652e-06
IGUATU,IGUATU,Março,0.691307,1678479898.09,2900862.257272259,580172.4514544518,2320689.805817807,2900861.38,580171.62,2320689.76,-0.877272258978337,0.877272258978337,3.0241784906603746e-05
IGUATU,IGUATU,Abril,0.691307,1853353143.2,3203090.003415406,640618.0006830813,2562472.0027323253,3203088.64,640616.81,2562471.83,-1.3634154060855508,1.3634154060855508,4.2565647077614144e-05
IGUATU,IGUATU,Maio,0.691307,1854938665.46,3205830.2100078906,641166.0420015781,2564664.1680063126,3205829.0,641164.94,2564664.06,-1.2100078905932605,1.2100078905932605,3.774399353781067e-05
IGUATU,IGUATU,Junho,0.691307,1934205596.72,3342824.671129283,668564.9342258567,2674259.7369034267,3479556.16,695910.17,2783645.99,136731.48887071712,136731.48887071712,3.929566950019198
INDEPENDENCIA,INDEPENDENCIA,Janeiro,0.219794,1923303904.52,1056826.645975172,211365.32919503443,845461.3167801377,1056825.23,211363.39,845461.84,-1.415975172072649,1.415975172072649,0.00013398385389348143
INDEPENDENCIA,INDEPENDENCIA,Fevereiro,0.219794,1670684530.04,918016.0889890293,183603.21779780588,734412.8711912235,918015.53,183601.95,734413.58,-0.5589890292612836,0.5589890292612836,6.0891021011516397e-05
INDEPENDENCIA,INDEPENDENCIA,Março,0.219794,1678479898.09,922299.5268019835,184459.90536039672,737839.6214415869,922298.79,184458.8,737839.99,-0.7368019834393635,0.7368019834393635,7.988755828676339e-05
INDEPENDENCIA,INDEPENDENCIA,Abril,0.219794,1853353143.2,1018389.7518912519,203677.9503782504,814711.8015130016,1018388.89,203676.31,814712.58,-0.8618912518722937,0.8618912518722937,8.463282154151285e-05
INDEPENDENCIA,INDEPENDENCIA,Maio,0.219794,1854938665.46,1019260.972590288,203852.19451805763,815408.7780722305,1019259.99,203850.1,815409.89,-0.9825902880402282,0.9825902880402282,9.640232106434672e-05
INDEPENDENCIA,INDEPENDENCIA,Junho,0.219794,1934205596.72,1062816.962313689,212563.39246273783,850253.5698509513,1112424.27,222483.03,889941.24,49607.30768631096,49607.30768631096,4.459387395989747
IPAPORANGA,IPAPORANGA,Janeiro,0.2376205,1923303904.52,1142541.0886099867,228508.21772199735,914032.8708879894,1142540.02,228507.15,914032.87,-1.068609986687079,1.068609986687079,9.352932658648395e-05
IPAPORANGA,IPAPORANGA,Fevereiro,0.2376205,1670684530.04,992472.2334259246,198494.44668518493,793977.7867407397,992471.69,198493.17,793978.52,-0.5434259246103466,0.5434259246103466,5.475480359649821e-05
IPAPORANGA,IPAPORANGA,Março,0.2376205,1678479898.09,997103.0815602371,199420.61631204744,797682.4652481898,997101.63,199419.16,797682.47,-1.4515602370956913,1.4515602370956913,0.00014557796250876565
IPAPORANGA,IPAPORANGA,Abril,0.2376205,1853353143.2,1100986.751409389,220197.35028187782,880789.4011275113,1100985.64,220196.06,880789.58,-1.1114093891810626,1.1114093891810626,0.00010094676522584461
IPAPORANGA,IPAPORANGA,Maio,0.2376205,1854938665.46,1101928.632889845,220385.726577969,881542.906311876,1101928.05,220384.12,881543.93,-0.5828898448962718,0.5828898448962718,5.289726900919455e-05
IPAPORANGA,IPAPORANGA,Junho,0.2376205,1934205596.72,1149017.252488512,229803.45049770243,919213.8019908097,1131718.5,226342.66,905375.84,-17298.75248851208,17298.75248851208,1.5285384562072708
IPAUMIRIM,IPAUMIRIM,Janeiro,0.2555814,1923303904.52,1228901.7613567198,245780.35227134396,983121.4090853758,1228900.92,245778.8,983122.12,-0.8413567198440433,0.8413567198440433,6.846416225679474e-05
IPAUMIRIM,IPAUMIRIM,Fevereiro,0.2555814,1670684530.04,1067489.7278649132,213497.94557298266,853991.7822919306,1067488.91,213496.6,853992.31,-0.8178649132605642,0.8178649132605642,7.661577610774094e-05
IPAUMIRIM,IPAUMIRIM,Março,0.2555814,1678479898.09,1072470.6055642487,214494.12111284977,857976.4844513991,1072469.7,214492.38,857977.32,-0.9055642487946898,0.9055642487946898,8.443728049330342e-05
IPAUMIRIM,IPAUMIRIM,Abril,0.2555814,1853353143.2,1184206.4775836412,236841.29551672825,947365.182066913,1184205.8,236839.58,947366.22,-0.6775836411397904,0.6775836411397904,5.721840250569541e-05
IPAUMIRIM,IPAUMIRIM,Maio,0.2555814,1854938665.46,1185219.5525809962,237043.91051619925,948175.642064797,1185219.0,237041.88,948177.12,-0.5525809961836785,0.5525809961836785,4.662269134933531e-05
IPAUMIRIM,IPAUMIRIM,Junho,0.2555814,1934205596.72,1235867.4357438325,247173.48714876652,988693.9485950661,1212891.65,242576.11,970315.54,-22975.78574383259,22975.78574383259,1.8942982865643925
IPU,IPU,Janeiro,0.2203745,1923303904.52,1059617.8407666069,211923.5681533214,847694.2726132856,1059616.19,211921.99,847694.2,-1.6507666069082916,1.6507666069082916,0.00015578910764927928
IPU,IPU,Fevereiro,0.2203745,1670684530.04,920440.6699132499,184088.13398265,736352.5359306,920440.24,184087.06,736353.18,-0.4299132499145344,0.4299132499145344,4.6707350595029874e-05
IPU,IPU,Março,0.2203745,1678479898.09,924735.4207540867,184947.08415081736,739788.3366032694,924734.31,184945.47,739788.84,-1.1107540866360068,1.1107540866360068,0.00012011602409734388
IPU,IPU,Abril,0.2203745,1853353143.2,1021079.430640321,204215.88612806422,816863.5445122569,1021077.76,204214.05,816863.71,-1.670640320982784,1.670640320982784,0.00016361538625449877
IPU,IPU,Maio,0.2203745,1854938665.46,1021952.9523285369,204390.59046570738,817562.3618628295,1021952.02,204388.76,817563.26,-0.9323285368736833,0.9323285368736833,9.123016723169482e-05
IPU,IPU,Junho,0.2203745,1934205596.72,1065623.9781859291,213124.79563718583,852499.1825487433,1175817.25,235161.72,940655.53,110193.27181407087,110193.27181407087,9.371632523172362
IPUEIRAS,IPUEIRAS,Janeiro,0.2610208,1923303904.52,1255055.809502335,251011.161900467,1004044.647601868,1255055.06,251009.78,1004045.28,-0.7495023349765688,0.7495023349765688,5.97186815833059e-05
IPUEIRAS,IPUEIRAS,Fevereiro,0.2610208,1670684530.04,1090208.531446662,218041.70628933242,872166.8251573297,1090207.36,218040.66,872166.7,-1.1714466619305313,1.1714466619305313,0.00010745172936004865
IPUEIRAS,IPUEIRAS,Março,0.2610208,1678479898.09,1095295.4144584257,219059.08289168516,876236.3315667406,1095294.74,219057.83,876236.91,-0.6744584257248789,0.6744584257248789,6.157780194624863e-05
IPUEIRAS,IPUEIRAS,Abril,0.2610208,1853353143.2,1209409.3003014466,241881.86006028933,967527.4402411573,1209408.34,241879.76,967528.58,-0.9603014464955777,0.9603014464955777,7.940258180256782e-05
IPUEIRAS,IPUEIRAS,Maio,0.2610208,1854938665.46,1210443.936023254,242088.7872046508,968355.1488186033,1210442.72,242087.0,968355.72,-1.216023253975436,1.216023253975436,0.00010046103247045314
IPUEIRAS,IPUEIRAS,Junho,0.2610208,1934205596.72,1262169.7305508296,252433.9461101659,1009735.7844406636,1347655.31,269529.79,1078125.52,85485.5794491705,85485.5794491705,6.343282203902012
IRACEMA,IRACEMA,Janeiro,0.2484139,1923303904.52,1194438.559517602,238887.7119035204,955550.8476140816,1194437.69,238885.88,955551.81,-0.8695176020264626,0.8695176020264626,7.279723415513308e-05
IRACEMA,IRACEMA,Fevereiro,0.2484139,1670684530.04,1037553.1494422588,207510.62988845177,830042.5195538071,1037552.22,207509.13,830043.09,-0.9294422587845474,0.9294422587845474,8.95802872249213e-05
IRACEMA,IRACEMA,Março,0.2484139,1678479898.09,1042394.3438903484,208478.8687780697,833915.4751122788,1042393.57,208477.5,833916.07,-0.7738903485005721,0.7738903485005721,7.424166560242426e-05
IRACEMA,IRACEMA,Abril,0.2484139,1853353143.2,1150996.705948926,230199.34118978522,920797.3647591409,1150995.88,230197.22,920798.66,-0.8259489261545241,0.8259489261545241,7.175950327072623e-05
